cycle,req_valid,req_ready,req_accept,req_kv_head,req_position,req_dim,rsp_valid,rsp_ready,rsp_accept,rsp_data,score_valid,score_ready,score_accept,score_q_head,score_kv_head,score_position,score_raw,score_scaled,score_last,k_request_count,k_response_count,score_count
205,0,0,0,0,0,41,0,1,0,0x000264,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,42,41,0
206,0,0,0,0,0,41,1,1,1,0xfff99b,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,42,41,0
207,1,1,1,0,0,42,0,0,0,0xfff99b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,42,42,0
208,0,0,0,0,0,42,0,1,0,0xfff99b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,43,42,0
209,0,0,0,0,0,42,0,1,0,0xfff99b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,43,42,0
210,0,0,0,0,0,42,1,1,1,0xffef3d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,43,42,0
211,1,1,1,0,0,43,0,0,0,0xffef3d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,43,43,0
212,0,0,0,0,0,43,0,1,0,0xffef3d,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,44,43,0
213,0,0,0,0,0,43,0,1,0,0xffef3d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,44,43,0
214,0,0,0,0,0,43,1,1,1,0xfff8d4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,44,43,0
215,1,1,1,0,0,44,0,0,0,0xfff8d4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,44,44,0
216,0,0,0,0,0,44,0,1,0,0xfff8d4,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,45,44,0
217,0,0,0,0,0,44,0,1,0,0xfff8d4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,45,44,0
218,0,0,0,0,0,44,0,1,0,0xfff8d4,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,45,44,0
219,0,0,0,0,0,44,0,1,0,0xfff8d4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,45,44,0
220,0,0,0,0,0,44,0,1,0,0xfff8d4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,45,44,0
221,0,0,0,0,0,44,1,1,1,0x0008ab,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,45,44,0
222,1,1,1,0,0,45,0,0,0,0x0008ab,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,45,45,0
223,0,0,0,0,0,45,0,1,0,0x0008ab,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,46,45,0
224,0,0,0,0,0,45,0,1,0,0x0008ab,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,46,45,0
225,0,0,0,0,0,45,0,1,0,0x0008ab,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,46,45,0
226,0,0,0,0,0,45,1,1,1,0x000122,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,46,45,0
227,1,1,1,0,0,46,0,0,0,0x000122,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,46,46,0
228,0,0,0,0,0,46,0,1,0,0x000122,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,47,46,0
229,0,0,0,0,0,46,0,1,0,0x000122,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,47,46,0
230,0,0,0,0,0,46,1,1,1,0x000bd4,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,47,46,0
231,1,1,1,0,0,47,0,0,0,0x000bd4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,47,47,0
232,0,0,0,0,0,47,0,1,0,0x000bd4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,48,47,0
233,0,0,0,0,0,47,0,1,0,0x000bd4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,48,47,0
234,0,0,0,0,0,47,1,1,1,0xfffc54,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,48,47,0
235,1,1,1,0,0,48,0,0,0,0xfffc54,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,48,48,0
236,0,0,0,0,0,48,0,1,0,0xfffc54,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
237,0,0,0,0,0,48,0,1,0,0xfffc54,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
238,0,0,0,0,0,48,0,1,0,0xfffc54,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
239,0,0,0,0,0,48,0,1,0,0xfffc54,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
240,0,0,0,0,0,48,0,1,0,0xfffc54,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
241,0,0,0,0,0,48,0,1,0,0xfffc54,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
242,0,0,0,0,0,48,0,1,0,0xfffc54,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
243,0,0,0,0,0,48,0,1,0,0xfffc54,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
244,0,0,0,0,0,48,1,1,1,0x000783,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,48,0
245,1,0,0,0,0,49,0,0,0,0x000783,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,49,0
246,1,1,1,0,0,49,0,0,0,0x000783,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,49,49,0
247,0,0,0,0,0,49,0,1,0,0x000783,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,50,49,0
248,0,0,0,0,0,49,0,1,0,0x000783,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,50,49,0
249,0,0,0,0,0,49,1,1,1,0x0014f1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,50,49,0
250,1,1,1,0,0,50,0,0,0,0x0014f1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,50,50,0
251,0,0,0,0,0,50,0,1,0,0x0014f1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,51,50,0
252,0,0,0,0,0,50,0,1,0,0x0014f1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,51,50,0
253,0,0,0,0,0,50,0,1,0,0x0014f1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,51,50,0
254,0,0,0,0,0,50,1,1,1,0xf5176d,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,51,50,0
255,1,1,1,0,0,51,0,0,0,0xf5176d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,51,51,0
256,0,0,0,0,0,51,0,1,0,0xf5176d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,52,51,0
257,0,0,0,0,0,51,0,1,0,0xf5176d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,52,51,0
258,0,0,0,0,0,51,1,1,1,0xffd1a4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,52,51,0
259,1,1,1,0,0,52,0,0,0,0xffd1a4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,52,52,0
260,0,0,0,0,0,52,0,1,0,0xffd1a4,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,53,52,0
261,0,0,0,0,0,52,0,1,0,0xffd1a4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,53,52,0
262,0,0,0,0,0,52,1,1,1,0xfff724,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,53,52,0
263,1,1,1,0,0,53,0,0,0,0xfff724,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,53,53,0
264,0,0,0,0,0,53,0,1,0,0xfff724,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,54,53,0
265,0,0,0,0,0,53,0,1,0,0xfff724,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,54,53,0
266,0,0,0,0,0,53,1,1,1,0xfff88a,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,54,53,0
267,1,1,1,0,0,54,0,0,0,0xfff88a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,54,54,0
268,0,0,0,0,0,54,0,1,0,0xfff88a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,55,54,0
269,0,0,0,0,0,54,0,1,0,0xfff88a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,55,54,0
270,0,0,0,0,0,54,1,1,1,0x000400,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,55,54,0
271,1,1,1,0,0,55,0,0,0,0x000400,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,55,55,0
272,0,0,0,0,0,55,0,1,0,0x000400,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,56,55,0
273,0,0,0,0,0,55,0,1,0,0x000400,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,56,55,0
274,0,0,0,0,0,55,0,1,0,0x000400,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,56,55,0
275,0,0,0,0,0,55,1,1,1,0xffeee4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,56,55,0
276,1,1,1,0,0,56,0,0,0,0xffeee4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,56,56,0
277,0,0,0,0,0,56,0,1,0,0xffeee4,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,57,56,0
278,0,0,0,0,0,56,0,1,0,0xffeee4,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,57,56,0
279,0,0,0,0,0,56,1,1,1,0xfffd32,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,57,56,0
280,1,1,1,0,0,57,0,0,0,0xfffd32,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,57,57,0
281,0,0,0,0,0,57,0,1,0,0xfffd32,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,58,57,0
282,0,0,0,0,0,57,0,1,0,0xfffd32,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,58,57,0
283,0,0,0,0,0,57,0,1,0,0xfffd32,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,58,57,0
284,0,0,0,0,0,57,0,1,0,0xfffd32,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,58,57,0
285,0,0,0,0,0,57,0,1,0,0xfffd32,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,58,57,0
286,0,0,0,0,0,57,1,1,1,0xfffa06,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,58,57,0
287,1,1,1,0,0,58,0,0,0,0xfffa06,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,58,58,0
288,0,0,0,0,0,58,0,1,0,0xfffa06,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,59,58,0
289,0,0,0,0,0,58,0,1,0,0xfffa06,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,59,58,0
290,0,0,0,0,0,58,1,1,1,0x00167c,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,59,58,0
291,1,1,1,0,0,59,0,0,0,0x00167c,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,59,59,0
292,0,0,0,0,0,59,0,1,0,0x00167c,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,60,59,0
293,0,0,0,0,0,59,0,1,0,0x00167c,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,60,59,0
294,0,0,0,0,0,59,1,1,1,0xfffa7b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,60,59,0
295,1,1,1,0,0,60,0,0,0,0xfffa7b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,60,60,0
296,0,0,0,0,0,60,0,1,0,0xfffa7b,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,61,60,0
297,0,0,0,0,0,60,0,1,0,0xfffa7b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,61,60,0
298,0,0,0,0,0,60,0,1,0,0xfffa7b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,61,60,0
299,0,0,0,0,0,60,1,1,1,0xff9a06,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,61,60,0
300,1,1,1,0,0,61,0,0,0,0xff9a06,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,61,61,0
301,0,0,0,0,0,61,0,1,0,0xff9a06,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,62,61,0
302,0,0,0,0,0,61,0,1,0,0xff9a06,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,62,61,0
303,0,0,0,0,0,61,1,1,1,0x0000c1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,62,61,0
304,1,1,1,0,0,62,0,0,0,0x0000c1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,62,62,0
305,0,0,0,0,0,62,0,1,0,0x0000c1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,63,62,0
306,0,0,0,0,0,62,0,1,0,0x0000c1,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,63,62,0
307,0,0,0,0,0,62,1,1,1,0x00001c,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,63,62,0
308,1,1,1,0,0,63,0,0,0,0x00001c,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,63,63,0
309,0,0,0,0,0,63,0,1,0,0x00001c,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,64,63,0
310,0,0,0,0,0,63,0,1,0,0x00001c,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,64,63,0
311,0,0,0,0,0,63,1,1,1,0xffff9e,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,64,63,0
312,1,1,1,0,0,64,0,0,0,0xffff9e,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,64,64,0
313,0,0,0,0,0,64,0,1,0,0xffff9e,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,65,64,0
314,0,0,0,0,0,64,0,1,0,0xffff9e,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,65,64,0
315,0,0,0,0,0,64,1,1,1,0x000282,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,65,64,0
316,1,1,1,0,0,65,0,0,0,0x000282,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,65,65,0
317,0,0,0,0,0,65,0,1,0,0x000282,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,66,65,0
318,0,0,0,0,0,65,0,1,0,0x000282,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,66,65,0
319,0,0,0,0,0,65,0,1,0,0x000282,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,66,65,0
320,0,0,0,0,0,65,1,1,1,0x00029a,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,66,65,0
321,1,0,0,0,0,66,0,0,0,0x00029a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,66,66,0
322,1,1,1,0,0,66,0,0,0,0x00029a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,66,66,0
323,0,0,0,0,0,66,0,1,0,0x00029a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,67,66,0
324,0,0,0,0,0,66,0,1,0,0x00029a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,67,66,0
325,0,0,0,0,0,66,1,1,1,0xfff22f,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,67,66,0
326,1,1,1,0,0,67,0,0,0,0xfff22f,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,67,67,0
327,0,0,0,0,0,67,0,1,0,0xfff22f,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,68,67,0
328,0,0,0,0,0,67,0,1,0,0xfff22f,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,68,67,0
329,0,0,0,0,0,67,1,1,1,0xfff77d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,68,67,0
330,1,1,1,0,0,68,0,0,0,0xfff77d,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,68,68,0
331,0,0,0,0,0,68,0,1,0,0xfff77d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,69,68,0
332,0,0,0,0,0,68,0,1,0,0xfff77d,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,69,68,0
333,0,0,0,0,0,68,1,1,1,0xfffd43,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,69,68,0
334,1,1,1,0,0,69,0,0,0,0xfffd43,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,69,69,0
335,0,0,0,0,0,69,0,1,0,0xfffd43,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,70,69,0
336,0,0,0,0,0,69,0,1,0,0xfffd43,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,70,69,0
337,0,0,0,0,0,69,1,1,1,0xfff10b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,70,69,0
338,1,1,1,0,0,70,0,0,0,0xfff10b,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,70,70,0
339,0,0,0,0,0,70,0,1,0,0xfff10b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,70,0
340,0,0,0,0,0,70,0,1,0,0xfff10b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,70,0
341,0,0,0,0,0,70,0,1,0,0xfff10b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,70,0
342,0,0,0,0,0,70,0,1,0,0xfff10b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,70,0
343,0,0,0,0,0,70,0,1,0,0xfff10b,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,70,0
344,0,0,0,0,0,70,1,1,1,0xfffa4d,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,70,0
345,1,0,0,0,0,71,0,0,0,0xfffa4d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,71,0
346,1,1,1,0,0,71,0,0,0,0xfffa4d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,71,71,0
347,0,0,0,0,0,71,0,1,0,0xfffa4d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,72,71,0
348,0,0,0,0,0,71,0,1,0,0xfffa4d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,72,71,0
349,0,0,0,0,0,71,1,1,1,0x002e20,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,72,71,0
350,1,1,1,0,0,72,0,0,0,0x002e20,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,72,72,0
351,0,0,0,0,0,72,0,1,0,0x002e20,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,73,72,0
352,0,0,0,0,0,72,0,1,0,0x002e20,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,73,72,0
353,0,0,0,0,0,72,1,1,1,0xfff946,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,73,72,0
354,1,1,1,0,0,73,0,0,0,0xfff946,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,73,73,0
355,0,0,0,0,0,73,0,1,0,0xfff946,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,74,73,0
356,0,0,0,0,0,73,0,1,0,0xfff946,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,74,73,0
357,0,0,0,0,0,73,1,1,1,0xfff78a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,74,73,0
358,1,1,1,0,0,74,0,0,0,0xfff78a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,74,74,0
359,0,0,0,0,0,74,0,1,0,0xfff78a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,75,74,0
360,0,0,0,0,0,74,0,1,0,0xfff78a,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,75,74,0
361,0,0,0,0,0,74,1,1,1,0xfff5db,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,75,74,0
362,1,1,1,0,0,75,0,0,0,0xfff5db,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,75,75,0
363,0,0,0,0,0,75,0,1,0,0xfff5db,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,76,75,0
364,0,0,0,0,0,75,0,1,0,0xfff5db,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,76,75,0
365,0,0,0,0,0,75,0,1,0,0xfff5db,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,76,75,0
366,0,0,0,0,0,75,1,1,1,0xfff4b3,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,76,75,0
367,1,1,1,0,0,76,0,0,0,0xfff4b3,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,76,76,0
368,0,0,0,0,0,76,0,1,0,0xfff4b3,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,77,76,0
369,0,0,0,0,0,76,0,1,0,0xfff4b3,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,77,76,0
370,0,0,0,0,0,76,1,1,1,0xffdf42,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,77,76,0
371,1,1,1,0,0,77,0,0,0,0xffdf42,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,77,77,0
372,0,0,0,0,0,77,0,1,0,0xffdf42,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,78,77,0
373,0,0,0,0,0,77,0,1,0,0xffdf42,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,78,77,0
374,0,0,0,0,0,77,1,1,1,0xffd3c0,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,78,77,0
375,1,1,1,0,0,78,0,0,0,0xffd3c0,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,78,78,0
376,0,0,0,0,0,78,0,1,0,0xffd3c0,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,79,78,0
377,0,0,0,0,0,78,0,1,0,0xffd3c0,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,79,78,0
378,0,0,0,0,0,78,1,1,1,0x000082,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,79,78,0
379,1,1,1,0,0,79,0,0,0,0x000082,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,79,79,0
380,0,0,0,0,0,79,0,1,0,0x000082,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,80,79,0
381,0,0,0,0,0,79,0,1,0,0x000082,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,80,79,0
382,0,0,0,0,0,79,1,1,1,0x000798,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,80,79,0
383,1,0,0,0,0,80,0,0,0,0x000798,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,80,80,0
384,1,1,1,0,0,80,0,0,0,0x000798,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,80,80,0
385,0,0,0,0,0,80,0,1,0,0x000798,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,81,80,0
386,0,0,0,0,0,80,0,1,0,0x000798,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,81,80,0
387,0,0,0,0,0,80,0,1,0,0x000798,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,81,80,0
388,0,0,0,0,0,80,1,1,1,0xffe7ee,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,81,80,0
389,1,0,0,0,0,81,0,0,0,0xffe7ee,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,81,81,0
390,1,1,1,0,0,81,0,0,0,0xffe7ee,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,81,81,0
391,0,0,0,0,0,81,0,1,0,0xffe7ee,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,82,81,0
392,0,0,0,0,0,81,0,1,0,0xffe7ee,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,82,81,0
393,0,0,0,0,0,81,1,1,1,0xfffbea,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,82,81,0
394,1,1,1,0,0,82,0,0,0,0xfffbea,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,82,82,0
395,0,0,0,0,0,82,0,1,0,0xfffbea,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,83,82,0
396,0,0,0,0,0,82,0,1,0,0xfffbea,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,83,82,0
397,0,0,0,0,0,82,1,1,1,0xfffa49,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,83,82,0
398,1,1,1,0,0,83,0,0,0,0xfffa49,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,83,83,0
399,0,0,0,0,0,83,0,1,0,0xfffa49,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,83,0
400,0,0,0,0,0,83,0,1,0,0xfffa49,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,83,0
401,0,0,0,0,0,83,0,1,0,0xfffa49,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,83,0
402,0,0,0,0,0,83,0,1,0,0xfffa49,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,83,0
403,0,0,0,0,0,83,0,1,0,0xfffa49,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,83,0
404,0,0,0,0,0,83,1,1,1,0xffe6ab,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,83,0
405,1,0,0,0,0,84,0,0,0,0xffe6ab,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,84,0
406,1,1,1,0,0,84,0,0,0,0xffe6ab,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,84,84,0
407,0,0,0,0,0,84,0,1,0,0xffe6ab,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,85,84,0
408,0,0,0,0,0,84,0,1,0,0xffe6ab,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,85,84,0
409,0,0,0,0,0,84,1,1,1,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,85,84,0
410,1,1,1,0,0,85,0,0,0,0xfffb8d,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,85,85,0
411,0,0,0,0,0,85,0,1,0,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
412,0,0,0,0,0,85,0,1,0,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
413,0,0,0,0,0,85,0,1,0,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
414,0,0,0,0,0,85,0,1,0,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
415,0,0,0,0,0,85,0,1,0,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
416,0,0,0,0,0,85,0,1,0,0xfffb8d,0,0,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
417,0,0,0,0,0,85,0,1,0,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
418,0,0,0,0,0,85,0,1,0,0xfffb8d,0,1,0,0,0,0,0x0000000000000000,0x0000000000000000,0,86,85,0
